,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Sex_b'F',Sex_b'I',Sex_b'M',Class
15,0.10526315789473689,0.101123595505618,0.057522123893805316,0.019762845849802375,0.0186084142394822,0.028011204481792715,0.014180374361883154,0.0,1.0,0.0,0
16,0.17543859649122812,0.16853932584269665,0.07079646017699115,0.04078332734459217,0.04085760517799353,0.054154995331465915,0.0368689733408962,1.0,0.0,0.0,0
17,0.5701754385964912,0.5393258426966292,0.12831858407079647,0.26320517427236795,0.2354368932038835,0.3053221288515406,0.27169597277368124,1.0,0.0,0.0,0
18,0.2719298245614035,0.23595505617977536,0.07964601769911504,0.04886812791951132,0.03843042071197411,0.0588235294117647,0.0674985819625638,0.0,1.0,0.0,0
19,0.28947368421052627,0.28089887640449446,0.084070796460177,0.0801293568091987,0.08495145631067962,0.08683473389355742,0.07317073170731707,0.0,1.0,0.0,0
20,0.2280701754385966,0.21348314606741575,0.07964601769911504,0.04976643909450234,0.04733009708737864,0.06722689075630253,0.05048213272830401,0.0,0.0,1.0,0
21,0.3508771929824562,0.32584269662921345,0.10619469026548672,0.1011498383039885,0.08859223300970874,0.1204481792717087,0.10720363017583663,0.0,1.0,0.0,0
22,0.324561403508772,0.30337078651685395,0.11061946902654868,0.09450233560905497,0.08414239482200647,0.14285714285714285,0.08451503119682358,1.0,0.0,0.0,0
23,0.28070175438596495,0.25842696629213485,0.0752212389380531,0.05839022637441609,0.049352750809061485,0.08029878618113911,0.06182643221781055,0.0,1.0,0.0,0
24,0.1228070175438597,0.1348314606741573,0.06637168141592921,0.026230686309737697,0.025485436893203886,0.04388422035480859,0.022121384004537722,0.0,1.0,0.0,0
25,0.17543859649122812,0.20224719101123595,0.06637168141592921,0.04078332734459217,0.04085760517799353,0.06069094304388422,0.03346568349404423,0.0,1.0,0.0,0
26,0.24561403508771923,0.25842696629213485,0.09734513274336283,0.06144448436938555,0.052588996763754045,0.09150326797385619,0.06182643221781055,0.0,1.0,0.0,0
27,0.21929824561403516,0.21348314606741575,0.09292035398230089,0.046352856629536476,0.03923948220064725,0.05508870214752568,0.05048213272830401,0.0,1.0,0.0,0
28,0.2719298245614035,0.29213483146067415,0.09292035398230089,0.07150556952928494,0.06027508090614887,0.09617180205415499,0.0674985819625638,0.0,1.0,0.0,0
29,0.2280701754385966,0.24719101123595516,0.09292035398230089,0.06449874236435502,0.061893203883495146,0.09430438842203548,0.0674985819625638,0.0,0.0,1.0,0
30,0.2631578947368421,0.26966292134831465,0.07964601769911504,0.07491915199425081,0.06472491909385114,0.08870214752567693,0.07317073170731707,0.0,1.0,0.0,0
31,0.40350877192982454,0.38202247191011246,0.09734513274336283,0.14049586776859505,0.1302588996763754,0.17366946778711484,0.15825297787861597,1.0,0.0,0.0,0
32,0.2719298245614035,0.26966292134831465,0.084070796460177,0.06270212001437298,0.05420711974110033,0.07096171802054155,0.08451503119682358,0.0,1.0,0.0,0
33,0.14912280701754382,0.16853932584269665,0.06637168141592921,0.0265900107797341,0.02103559870550161,0.03734827264239028,0.027793533749290982,0.0,0.0,1.0,0
34,0.0,0.0,0.03982300884955752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,0.13157894736842113,0.12359550561797755,0.07079646017699115,0.023715415019762848,0.019417475728155338,0.039215686274509796,0.0215541690300624,0.0,0.0,1.0,0
36,0.2017543859649123,0.19101123595505615,0.0752212389380531,0.04581386992454187,0.03923948220064725,0.07749766573295985,0.038003403289846846,0.0,0.0,1.0,0
37,0.05263157894736842,0.03370786516853935,0.048672566371681415,0.003233920229967659,0.0008090614886731382,0.009337068160597574,0.00453771979580261,0.0,0.0,1.0,0
38,0.3947368421052631,0.41573033707865176,0.10619469026548672,0.12522457779374777,0.11205501618122979,0.16713352007469653,0.14180374361883152,1.0,0.0,0.0,0
39,0.30701754385964913,0.17977528089887634,0.08849557522123895,0.07743442328422566,0.07160194174757281,0.09056956115779644,0.07317073170731707,0.0,0.0,1.0,0
40,0.21052631578947373,0.19101123595505615,0.0752212389380531,0.04689184333453108,0.05056634304207119,0.06069094304388422,0.039137833238797506,0.0,0.0,1.0,0
41,0.21929824561403516,0.22471910112359555,0.084070796460177,0.05210204814947899,0.04571197411003236,0.07376283846872081,0.05048213272830401,0.0,0.0,1.0,0
42,0.18421052631578944,0.15730337078651685,0.07079646017699115,0.03305785123966943,0.029935275080906147,0.03454715219421101,0.039137833238797506,0.0,0.0,1.0,0
43,0.28947368421052627,0.26966292134831465,0.08849557522123895,0.06719367588932806,0.05784789644012944,0.0765639589169001,0.06182643221781055,0.0,1.0,0.0,0
44,0.40350877192982454,0.38202247191011246,0.10176991150442478,0.12540424002874598,0.11084142394822007,0.16526610644257703,0.11854792966534314,1.0,0.0,0.0,0
45,0.19298245614035087,0.16853932584269665,0.07964601769911504,0.030901904419690984,0.02103559870550161,0.06442577030812324,0.027793533749290982,0.0,1.0,0.0,0
46,0.15789473684210525,0.15730337078651685,0.07964601769911504,0.024434063959755663,0.019012944983818773,0.035480859010270774,0.01871809415768576,0.0,1.0,0.0,0
47,0.21052631578947373,0.21348314606741575,0.07079646017699115,0.0479698167445203,0.034385113268608415,0.05602240896358542,0.05388542257515598,0.0,1.0,0.0,0
48,0.13157894736842113,0.11235955056179775,0.048672566371681415,0.025512037369744882,0.02265372168284789,0.04108309990662932,0.020419739081111745,0.0,1.0,0.0,0
49,0.1228070175438597,0.101123595505618,0.057522123893805316,0.021918792669780814,0.024676375404530743,0.028011204481792715,0.016449234259784454,0.0,1.0,0.0,0
50,0.28947368421052627,0.26966292134831465,0.08849557522123895,0.0637800934243622,0.06229773462783171,0.07376283846872081,0.05615428247305729,0.0,1.0,0.0,0
51,0.19298245614035087,0.19101123595505615,0.0752212389380531,0.046352856629536476,0.04368932038834951,0.054154995331465915,0.043108338060124776,0.0,1.0,0.0,0
52,0.21052631578947373,0.21348314606741575,0.07079646017699115,0.047071505569529284,0.04813915857605178,0.054154995331465915,0.038003403289846846,0.0,1.0,0.0,0
53,0.28070175438596495,0.26966292134831465,0.11946902654867259,0.07096658282429033,0.07362459546925566,0.07282913165266106,0.06579693703913782,0.0,1.0,0.0,0
54,0.31578947368421056,0.32584269662921345,0.08849557522123895,0.08875314408911246,0.08454692556634304,0.10737628384687206,0.08451503119682358,0.0,1.0,0.0,0
55,0.3684210526315789,0.37078651685393266,0.09734513274336283,0.11893639956881062,0.127831715210356,0.130718954248366,0.10606920022688597,0.0,1.0,0.0,0
56,0.4210526315789474,0.40449438202247195,0.08849557522123895,0.16061803808839384,0.20833333333333337,0.15032679738562088,0.10777084515031196,0.0,1.0,0.0,0
57,0.4210526315789474,0.38202247191011246,0.08849557522123895,0.12055335968379448,0.13147249190938512,0.17647058823529413,0.08338060124787293,0.0,1.0,0.0,0
58,0.2280701754385966,0.21348314606741575,0.06637168141592921,0.05030542579949695,0.04328478964401294,0.0718954248366013,0.04480998298355077,0.0,1.0,0.0,0
59,0.2280701754385966,0.21348314606741575,0.06637168141592921,0.051563061444484366,0.06270226537216829,0.06069094304388422,0.032898468519568916,0.0,1.0,0.0,0
60,0.2368421052631579,0.21348314606741575,0.06194690265486726,0.06467840459935321,0.0703883495145631,0.06909430438842204,0.04480998298355077,0.0,1.0,0.0,0
61,0.28947368421052627,0.28089887640449446,0.084070796460177,0.08767517067912324,0.10800970873786407,0.11858076563958916,0.07260351673284174,0.0,1.0,0.0,0
62,0.3596491228070175,0.34831460674157305,0.07964601769911504,0.10653970535393462,0.11165048543689321,0.11951447245564895,0.08451503119682358,0.0,1.0,0.0,0
63,0.3596491228070175,0.33707865168539325,0.07964601769911504,0.11174991016888249,0.1132686084142395,0.12885154061624648,0.09585933068633011,0.0,1.0,0.0,0
64,0.3947368421052631,0.38202247191011246,0.08849557522123895,0.11570247933884296,0.11367313915857605,0.1437908496732026,0.10153148043108337,0.0,1.0,0.0,0
65,0.3947368421052631,0.38202247191011246,0.07964601769911504,0.1374416097736256,0.16181229773462782,0.15219421101774042,0.09018718094157685,0.0,1.0,0.0,0
66,0.41228070175438597,0.38202247191011246,0.07964601769911504,0.11049227452389508,0.10598705501618123,0.11484593837535015,0.10153148043108337,0.0,1.0,0.0,0
67,0.4210526315789474,0.43820224719101125,0.11504424778761063,0.13546532518864535,0.12338187702265374,0.16619981325863678,0.11798071469086782,0.0,1.0,0.0,0
68,0.42982456140350883,0.46067415730337075,0.11504424778761063,0.15648580668343515,0.14077669902912623,0.226890756302521,0.13783323879750425,0.0,1.0,0.0,0
69,0.42982456140350883,0.42696629213483145,0.09734513274336283,0.1536112109234639,0.1767799352750809,0.14939309056956115,0.11117413499716391,0.0,1.0,0.0,0
70,0.42982456140350883,0.40449438202247195,0.09292035398230089,0.14534674811354656,0.17516181229773464,0.27544351073762835,0.1174134997163925,0.0,1.0,0.0,0
71,0.43859649122807015,0.44943820224719105,0.11061946902654868,0.1760689902982393,0.16828478964401294,0.22502334267040147,0.14861032331253543,0.0,1.0,0.0,0
72,0.4473684210526316,0.46067415730337075,0.08849557522123895,0.15127560186848726,0.1743527508090615,0.16339869281045752,0.11287577992058989,0.0,1.0,0.0,0
73,0.4473684210526316,0.42696629213483145,0.09292035398230089,0.14606539705353935,0.1448220064724919,0.16619981325863678,0.1259217243335224,0.0,1.0,0.0,0
74,0.456140350877193,0.47191011235955055,0.10176991150442478,0.1525332375134747,0.17354368932038836,0.16246498599439774,0.1106069200226886,0.0,1.0,0.0,0
75,0.456140350877193,0.48314606741573035,0.10176991150442478,0.17660797700323394,0.19741100323624597,0.17273576097105509,0.14463981849120813,0.0,1.0,0.0,0
76,0.456140350877193,0.42696629213483145,0.09734513274336283,0.1433704635285663,0.12823624595469255,0.15873015873015872,0.11854792966534314,0.0,1.0,0.0,0
77,0.4824561403508772,0.47191011235955055,0.10619469026548672,0.2008623787279914,0.23867313915857605,0.20821661998132587,0.1412365286443562,0.0,0.0,1.0,0
78,0.4912280701754386,0.48314606741573035,0.10176991150442478,0.15666546891843336,0.1476537216828479,0.1680672268907563,0.12875779920589903,1.0,0.0,0.0,0
79,0.5087719298245614,0.550561797752809,0.11946902654867259,0.20391663672296084,0.2063106796116505,0.2577030812324929,0.1457742484401588,0.0,0.0,1.0,0
80,0.5175438596491229,0.5168539325842698,0.11946902654867259,0.21559468199784407,0.2447411003236246,0.23062558356676002,0.15655133295519,0.0,0.0,1.0,0
81,0.5350877192982457,0.49438202247191015,0.08849557522123895,0.19259791591807404,0.17880258899676377,0.21848739495798317,0.18094157685762902,0.0,1.0,0.0,0
82,0.5350877192982457,0.5617977528089888,0.11946902654867259,0.2610492274523895,0.281957928802589,0.28571428571428564,0.18661372660238226,0.0,1.0,0.0,0
83,0.5438596491228069,0.5280898876404496,0.13716814159292037,0.24074739489759256,0.2851941747572816,0.24556489262371614,0.15825297787861597,0.0,0.0,1.0,0
84,0.5701754385964912,0.5617977528089888,0.11061946902654868,0.21882860222781172,0.20590614886731395,0.2894491129785247,0.1934203062960862,0.0,0.0,1.0,0
85,0.6403508771929824,0.6853932584269664,0.1504424778761062,0.3093783686669062,0.31593851132686085,0.3510737628384687,0.22518434486670444,0.0,0.0,1.0,0
86,0.6578947368421051,0.6853932584269664,0.13274336283185842,0.38555515630614445,0.4372977346278318,0.4108309990662931,0.31140102098695405,1.0,0.0,0.0,0
87,0.10526315789473689,0.08988764044943826,0.048672566371681415,0.01491196550485088,0.015776699029126214,0.022408963585434177,0.010777084515031198,0.0,1.0,0.0,0
88,0.31578947368421056,0.30337078651685395,0.07079646017699115,0.07402084081925979,0.08495145631067962,0.08216619981325862,0.05615428247305729,0.0,1.0,0.0,0
89,0.3596491228070175,0.32584269662921345,0.08849557522123895,0.08605821056413941,0.0877831715210356,0.09617180205415499,0.08167895632444695,0.0,1.0,0.0,0
90,0.37719298245614036,0.32584269662921345,0.09292035398230089,0.09827524254401725,0.0877831715210356,0.1204481792717087,0.09982983550765738,0.0,1.0,0.0,0
91,0.37719298245614036,0.37078651685393266,0.09734513274336283,0.11498383039885017,0.12702265372168284,0.10830999066293184,0.10153148043108337,0.0,1.0,0.0,0
92,0.3859649122807018,0.38202247191011246,0.10176991150442478,0.11713977721882861,0.1173139158576052,0.15126050420168066,0.10096426545660804,0.0,1.0,0.0,0
93,0.40350877192982454,0.42696629213483145,0.10176991150442478,0.13492633848365074,0.16585760517799353,0.12698412698412698,0.10266591038003402,0.0,1.0,0.0,0
94,0.41228070175438597,0.39325842696629215,0.09734513274336283,0.1178584261588214,0.11124595469255663,0.1465919701213819,0.11854792966534314,0.0,1.0,0.0,0
95,0.4210526315789474,0.42696629213483145,0.09292035398230089,0.13169241825368308,0.12176375404530745,0.1792717086834734,0.11514463981849121,0.0,1.0,0.0,0
96,0.4210526315789474,0.41573033707865176,0.12831858407079647,0.14067553000359326,0.1436084142394822,0.15873015873015872,0.1298922291548497,0.0,1.0,0.0,0
97,0.42982456140350883,0.39325842696629215,0.09292035398230089,0.11821775062881783,0.13713592233009708,0.13632119514472454,0.09302325581395349,0.0,1.0,0.0,0
98,0.4473684210526316,0.43820224719101125,0.10176991150442478,0.13402802730865973,0.13187702265372167,0.17273576097105509,0.1157118547929665,0.0,1.0,0.0,0
99,0.46491228070175433,0.46067415730337075,0.09292035398230089,0.18020122170319802,0.20469255663430422,0.25023342670401494,0.12875779920589903,0.0,0.0,1.0,0
100,0.47368421052631576,0.43820224719101125,0.08849557522123895,0.1480416816385196,0.16140776699029127,0.19701213818860877,0.11287577992058989,0.0,1.0,0.0,0
101,0.49999999999999994,0.6966292134831462,0.11061946902654868,0.17247574559827525,0.17637540453074432,0.23249299719887953,0.14237095859330684,0.0,0.0,1.0,0
102,0.5175438596491229,0.49438202247191015,0.12389380530973453,0.18217750628817825,0.18689320388349515,0.19887955182072828,0.16222348269994327,0.0,1.0,0.0,0
103,0.5263157894736843,0.5280898876404496,0.11061946902654868,0.1803808839381962,0.1852750809061489,0.26984126984126977,0.14180374361883152,1.0,0.0,0.0,0
104,0.5526315789473684,0.6853932584269664,0.13274336283185842,0.3508803449514912,0.4093851132686085,0.36041083099906623,0.27056154282473055,1.0,0.0,0.0,0
105,0.5964912280701755,0.5280898876404496,0.11946902654867259,0.2662594322673374,0.328074433656958,0.3286647992530345,0.15938740782756664,0.0,0.0,1.0,0
106,0.6491228070175437,0.6853932584269664,0.12831858407079647,0.34207689543657926,0.3632686084142395,0.41736694677871145,0.2830402722631878,1.0,0.0,0.0,0
107,0.6666666666666665,0.6966292134831462,0.1415929203539823,0.3280632411067194,0.35800970873786414,0.430438842203548,0.2830402722631878,0.0,0.0,1.0,0
108,0.2280701754385966,0.20224719101123595,0.07964601769911504,0.05713259072942869,0.063915857605178,0.065359477124183,0.0368689733408962,0.0,1.0,0.0,0
109,0.28070175438596495,0.25842696629213485,0.0752212389380531,0.05515630614444845,0.052993527508090624,0.05975723622782445,0.05048213272830401,0.0,1.0,0.0,0
110,0.28070175438596495,0.24719101123595516,0.0752212389380531,0.06126482213438735,0.06270226537216829,0.08123249299719887,0.05048213272830401,0.0,1.0,0.0,0
111,0.28947368421052627,0.30337078651685395,0.07964601769911504,0.07258354293927416,0.05825242718446602,0.11204481792717086,0.0674985819625638,0.0,1.0,0.0,0
112,0.2982456140350877,0.30337078651685395,0.0752212389380531,0.07042759611929572,0.08171521035598706,0.07376283846872081,0.06125921724333522,0.0,1.0,0.0,0
113,0.2982456140350877,0.25842696629213485,0.0752212389380531,0.06306144448436939,0.06270226537216829,0.06255835667600373,0.06182643221781055,0.0,1.0,0.0,0
114,0.31578947368421056,0.32584269662921345,0.084070796460177,0.09324469996406755,0.1092233009708738,0.1045751633986928,0.06579693703913782,0.0,1.0,0.0,0
115,0.324561403508772,0.32584269662921345,0.084070796460177,0.10204814947897953,0.12095469255663432,0.09710550887021474,0.08338060124787293,0.0,1.0,0.0,0
116,0.3596491228070175,0.40449438202247195,0.09734513274336283,0.10330578512396695,0.1132686084142395,0.12138188608776843,0.17526942711287577,0.0,1.0,0.0,0
117,0.3859649122807018,0.38202247191011246,0.09734513274336283,0.10456342076895438,0.1262135922330097,0.07376283846872081,0.09585933068633011,0.0,1.0,0.0,0
118,0.3859649122807018,0.37078651685393266,0.08849557522123895,0.09450233560905497,0.08818770226537218,0.10177404295051354,0.10266591038003402,0.0,1.0,0.0,0
119,0.3859649122807018,0.34831460674157305,0.07964601769911504,0.09288537549407114,0.09830097087378642,0.1111111111111111,0.07317073170731707,0.0,1.0,0.0,0
120,0.40350877192982454,0.35955056179775285,0.09734513274336283,0.11713977721882861,0.11690938511326862,0.12324929971988793,0.11854792966534314,0.0,1.0,0.0,0
121,0.4473684210526316,0.46067415730337075,0.09292035398230089,0.15217391304347827,0.1662621359223301,0.1746031746031746,0.10720363017583663,0.0,1.0,0.0,0
122,0.5087719298245614,0.50561797752809,0.11504424778761063,0.16888250089831117,0.16302588996763756,0.20634920634920634,0.16392512762336925,0.0,1.0,0.0,0
123,0.5263157894736843,0.50561797752809,0.10619469026548672,0.19816744520301832,0.19619741100323626,0.2577030812324929,0.18661372660238226,0.0,1.0,0.0,0
124,0.5438596491228069,0.50561797752809,0.10619469026548672,0.20930650377290694,0.2504045307443366,0.23155929038281978,0.16392512762336925,0.0,1.0,0.0,0
125,0.28070175438596495,0.24719101123595516,0.11946902654867259,0.0643190801293568,0.07119741100323625,0.07749766573295985,0.051049347702779344,0.0,1.0,0.0,0
126,0.2982456140350877,0.28089887640449446,0.0752212389380531,0.09809558030901905,0.13754045307443366,0.07563025210084032,0.058423142370958595,0.0,1.0,0.0,0
127,0.34210526315789475,0.32584269662921345,0.07964601769911504,0.0858785483291412,0.08211974110032362,0.10364145658263305,0.07317073170731707,0.0,1.0,0.0,0
128,0.3508771929824562,0.30337078651685395,0.07964601769911504,0.08623787279913761,0.07686084142394822,0.12978524743230624,0.07487237663074305,0.0,1.0,0.0,0
129,0.43859649122807015,0.40449438202247195,0.11946902654867259,0.1647502694933525,0.2079288025889968,0.17553688141923435,0.10323312535450935,0.0,1.0,0.0,0
130,0.47368421052631576,0.47191011235955055,0.10176991150442478,0.18810636004311893,0.21359223300970878,0.20821661998132587,0.13386273397617696,1.0,0.0,0.0,0
131,0.4824561403508772,0.46067415730337075,0.11061946902654868,0.1794825727632052,0.21237864077669907,0.18113912231559287,0.14917753828701075,0.0,1.0,0.0,0
132,0.5087719298245614,0.50561797752809,0.10619469026548672,0.1906216313330938,0.2010517799352751,0.22969187675070027,0.1457742484401588,1.0,0.0,0.0,0
133,0.5438596491228069,0.550561797752809,0.11061946902654868,0.18684872439813152,0.18851132686084143,0.2222222222222222,0.17526942711287577,0.0,1.0,0.0,0
134,0.2631578947368421,0.23595505617977536,0.07964601769911504,0.056054617319439455,0.04409385113268608,0.08216619981325862,0.04821327283040272,0.0,1.0,0.0,0
135,0.2719298245614035,0.26966292134831465,0.06637168141592921,0.0639597556593604,0.06593851132686085,0.0718954248366013,0.057288712422007934,0.0,1.0,0.0,0
136,0.2719298245614035,0.24719101123595516,0.06637168141592921,0.05102407473948976,0.05339805825242719,0.057889822595704944,0.04480998298355077,0.0,1.0,0.0,0
137,0.28070175438596495,0.25842696629213485,0.0752212389380531,0.06467840459935321,0.061893203883495146,0.08776844070961717,0.057288712422007934,0.0,1.0,0.0,0
138,0.2982456140350877,0.28089887640449446,0.07079646017699115,0.06252245777937478,0.061893203883495146,0.16246498599439774,0.06182643221781055,0.0,1.0,0.0,0
139,0.30701754385964913,0.29213483146067415,0.084070796460177,0.07204455623427955,0.058656957928802586,0.11391223155929037,0.0674985819625638,0.0,1.0,0.0,0
140,0.31578947368421056,0.28089887640449446,0.084070796460177,0.07707509881422925,0.0825242718446602,0.099906629318394,0.06182643221781055,0.0,1.0,0.0,0
141,0.324561403508772,0.32584269662921345,0.07964601769911504,0.07527847646424721,0.07241100323624595,0.08870214752567693,0.07317073170731707,0.0,1.0,0.0,0
142,0.324561403508772,0.29213483146067415,0.08849557522123895,0.08569888609414301,0.08940129449838188,0.10550887021475255,0.0697674418604651,0.0,1.0,0.0,0
143,0.3859649122807018,0.35955056179775285,0.07079646017699115,0.09360402443406396,0.09223300970873786,0.09897292250233428,0.09018718094157685,0.0,1.0,0.0,0
144,0.40350877192982454,0.40449438202247195,0.08849557522123895,0.10312612288896875,0.09061488673139159,0.1204481792717087,0.10720363017583663,0.0,1.0,0.0,0
145,0.42982456140350883,0.40449438202247195,0.09734513274336283,0.13546532518864535,0.13268608414239483,0.1484593837535014,0.13499716392512762,0.0,1.0,0.0,0
146,0.4473684210526316,0.43820224719101125,0.09734513274336283,0.12845849802371542,0.12864077669902912,0.14472455648926238,0.11911514463981848,0.0,1.0,0.0,0
147,0.4473684210526316,0.44943820224719105,0.09734513274336283,0.13762127200862379,0.1492718446601942,0.14098972922502334,0.1298922291548497,0.0,1.0,0.0,0
148,0.4912280701754386,0.49438202247191015,0.11504424778761063,0.20122170319798782,0.22370550161812297,0.22969187675070027,0.16392512762336925,0.0,1.0,0.0,0
149,0.5350877192982457,0.5393258426966292,0.11504424778761063,0.20122170319798782,0.21359223300970878,0.25676937441643316,0.16619398752127054,0.0,1.0,0.0,0
150,0.5526315789473684,0.5280898876404496,0.11504424778761063,0.18397412863816026,0.1767799352750809,0.19421101774042948,0.19739081111741347,0.0,1.0,0.0,0
151,0.5614035087719298,0.550561797752809,0.12389380530973453,0.21972691340280276,0.23300970873786409,0.28851540616246496,0.1741349971639251,0.0,1.0,0.0,0
152,0.5701754385964912,0.5955056179775282,0.10619469026548672,0.19906575637800936,0.19296116504854371,0.25303454715219414,0.1832104367555303,0.0,1.0,0.0,0
153,0.5789473684210527,0.550561797752809,0.11504424778761063,0.22080488681279198,0.21561488673139156,0.292250233426704,0.18094157685762902,0.0,1.0,0.0,0
154,0.9035087719298245,0.8314606741573036,0.1592920353982301,0.5039525691699606,0.49676375404530754,0.5901027077497666,0.4758933635847986,1.0,0.0,0.0,0
155,0.2982456140350877,0.25842696629213485,0.11946902654867259,0.19924541861300754,0.2063106796116505,0.23436041083099907,0.17243335224049913,1.0,0.0,0.0,0
156,0.324561403508772,0.28089887640449446,0.11061946902654868,0.18738771110312613,0.23179611650485438,0.1680672268907563,0.14463981849120813,0.0,0.0,1.0,0
157,0.4210526315789474,0.37078651685393266,0.10619469026548672,0.13348904060366512,0.14724919093851135,0.15779645191409897,0.11514463981849121,0.0,0.0,1.0,0
158,0.456140350877193,0.46067415730337075,0.10176991150442478,0.19295724038807044,0.22491909385113268,0.25023342670401494,0.11854792966534314,0.0,0.0,1.0,0
159,0.5614035087719298,0.50561797752809,0.11061946902654868,0.21828961552281712,0.2313915857605178,0.27917833800186737,0.1627906976744186,0.0,0.0,1.0,0
160,0.18421052631578944,0.1348314606741573,0.06637168141592921,0.03054257994969458,0.031957928802589,0.04108309990662932,0.02325581395348837,0.0,1.0,0.0,0
161,0.25438596491228066,0.24719101123595516,0.07079646017699115,0.056593604024434065,0.05906148867313915,0.06816059757236229,0.05048213272830401,0.0,1.0,0.0,0
162,0.28070175438596495,0.26966292134831465,0.0752212389380531,0.06485806683435141,0.06553398058252427,0.05975723622782445,0.0674985819625638,0.0,1.0,0.0,0
163,0.3596491228070175,0.35955056179775285,0.084070796460177,0.08551922385914482,0.07847896440129451,0.054154995331465915,0.10720363017583663,0.0,1.0,0.0,0
164,0.40350877192982454,0.40449438202247195,0.08849557522123895,0.1013295005389867,0.09546925566343042,0.13632119514472454,0.0935904707884288,0.0,1.0,0.0,0
165,0.40350877192982454,0.39325842696629215,0.09734513274336283,0.12127200862378727,0.10881877022653721,0.16619981325863678,0.10720363017583663,0.0,1.0,0.0,0
166,0.40350877192982454,0.42696629213483145,0.10619469026548672,0.10025152712899749,0.09142394822006474,0.09430438842203548,0.11684628474191716,0.0,1.0,0.0,0
167,0.4912280701754386,0.5168539325842698,0.11504424778761063,0.18882500898311175,0.188915857605178,0.32212885154061616,0.15711854792966531,0.0,1.0,0.0,0
168,0.5526315789473684,0.50561797752809,0.10176991150442478,0.223499820337765,0.2520226537216829,0.3071895424836601,0.14407260351673282,0.0,1.0,0.0,0
169,0.6140350877192984,0.550561797752809,0.11504424778761063,0.2389507725476105,0.2548543689320389,0.28571428571428564,0.18661372660238226,0.0,0.0,1.0,0
170,0.13157894736842113,0.101123595505618,0.057522123893805316,0.016888250089831115,0.015372168284789644,0.024276377217553685,0.016449234259784454,0.0,1.0,0.0,0
171,0.21052631578947373,0.21348314606741575,0.06194690265486726,0.04743083003952569,0.05703883495145631,0.05602240896358542,0.027793533749290982,0.0,1.0,0.0,0
172,0.2719298245614035,0.25842696629213485,0.0752212389380531,0.05515630614444845,0.05946601941747573,0.05322128851540616,0.04254112308564946,0.0,1.0,0.0,0
173,0.2982456140350877,0.26966292134831465,0.0752212389380531,0.0637800934243622,0.0744336569579288,0.0830999066293184,0.051049347702779344,0.0,1.0,0.0,0
174,0.3333333333333334,0.30337078651685395,0.084070796460177,0.09252605102407474,0.11407766990291263,0.11671335200746966,0.07090187180941576,0.0,1.0,0.0,0
175,0.3508771929824562,0.21348314606741575,0.07964601769911504,0.08803449514911965,0.08980582524271845,0.10737628384687206,0.0737379466817924,0.0,1.0,0.0,0
