,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Sex_b'F',Sex_b'I',Sex_b'M',Class
27,0.6716417910447761,0.6759259259259259,0.6341463414634146,0.2978482446206116,0.22719623022551333,0.32838427947598253,0.3545521835677276,0.0,0.0,1.0,0
28,0.7014925373134326,0.7129629629629629,0.6097560975609756,0.3631559078897697,0.25748906092224844,0.37467248908296946,0.5136935603256846,0.0,0.0,1.0,0
29,0.7761194029850746,0.7222222222222221,0.6585365853658537,0.44960362400906007,0.35274318411309324,0.5816593886462882,0.461880088823094,1.0,0.0,0.0,0
30,0.5895522388059702,0.5925925925925924,0.6097560975609756,0.24009060022650056,0.19017165937394814,0.24978165938864627,0.306439674315322,1.0,0.0,0.0,0
31,0.5373134328358209,0.4814814814814814,0.5853658536585366,0.1923367308418271,0.12420060585661394,0.21222707423580786,0.2620281273131014,1.0,0.0,0.0,0
32,0.49999999999999994,0.4907407407407407,0.6097560975609756,0.1800679501698754,0.12016156176371592,0.21484716157205241,0.22501850481125094,1.0,0.0,0.0,0
33,0.7014925373134326,0.6944444444444444,0.6829268292682927,0.412797281993205,0.2702793672164254,0.3624454148471616,0.5136935603256846,1.0,0.0,0.0,0
34,0.6417910447761195,0.7129629629629629,0.6341463414634146,0.34730086825217066,0.2635476270615954,0.33537117903930136,0.380458919319023,1.0,0.0,0.0,0
35,0.5223880597014925,0.537037037037037,0.5121951219512195,0.23820309550773877,0.2002692696061932,0.262882096069869,0.23242042931162105,1.0,0.0,0.0,0
36,0.6044776119402986,0.6203703703703703,0.5365853658536586,0.265760664401661,0.17771794008751263,0.27685589519650655,0.36565507031828276,1.0,0.0,0.0,0
37,0.5671641791044775,0.5648148148148148,0.5609756097560976,0.20422801057002643,0.14742510939077752,0.21921397379912666,0.21761658031088082,0.0,0.0,1.0,0
38,0.7611940298507462,0.6944444444444444,0.8048780487804877,0.5033975084937712,0.38236284079434535,0.5510917030567686,0.5210954848260547,0.0,0.0,1.0,0
39,0.7014925373134326,0.6944444444444444,0.5853658536585366,0.3318233295583239,0.29485021878155504,0.28558951965065504,0.38786084381939306,0.0,0.0,1.0,0
40,0.41791044776119407,0.40740740740740733,0.36585365853658536,0.11098527746319366,0.07640525075732077,0.10829694323144105,0.16580310880829016,0.0,1.0,0.0,0
41,0.708955223880597,0.6759259259259259,0.6097560975609756,0.36957342393355985,0.29148434870414,0.3589519650655022,0.4544781643227239,0.0,0.0,1.0,0
42,0.664179104477612,0.6666666666666666,0.5853658536585366,0.34239335598339,0.2675866711544934,0.42620087336244544,0.4174685418208734,0.0,0.0,1.0,0
43,0.7014925373134326,0.6851851851851851,0.46341463414634143,0.3720271800679502,0.3096600471221811,0.4131004366812227,0.41006661732050337,1.0,0.0,0.0,0
44,0.5671641791044775,0.537037037037037,0.46341463414634143,0.19667799169497924,0.1440592393133625,0.23930131004366817,0.22501850481125094,0.0,1.0,0.0,0
45,0.5820895522388059,0.5925925925925924,0.6097560975609756,0.24688561721404303,0.18781555031975763,0.23580786026200876,0.3212435233160622,0.0,0.0,1.0,0
46,0.6791044776119401,0.7407407407407407,0.6341463414634146,0.3459796149490374,0.2709525412319085,0.3799126637554585,0.37305699481865284,1.0,0.0,0.0,0
47,0.6940298507462686,0.7037037037037036,0.5609756097560976,0.31313703284258215,0.2329182093571188,0.2995633187772926,0.35085122131754254,0.0,0.0,1.0,0
48,0.6194029850746268,0.5925925925925924,0.5365853658536586,0.26443941109852775,0.1955570514978122,0.262882096069869,0.34344929681717246,1.0,0.0,0.0,0
49,0.40298507462686567,0.36111111111111105,0.36585365853658536,0.0975839939599849,0.07573207674183777,0.10305676855895197,0.10658771280532937,0.0,0.0,1.0,0
50,0.6119402985074627,0.5833333333333334,0.46341463414634143,0.23367308418271043,0.17637159205654662,0.24366812227074236,0.26350851221317545,1.0,0.0,0.0,0
51,0.6567164179104479,0.6666666666666666,0.5121951219512195,0.3442808607021518,0.25277684281386736,0.4131004366812227,0.4248704663212435,0.0,0.0,1.0,0
52,0.6417910447761195,0.611111111111111,0.5365853658536586,0.30181200453001134,0.2329182093571188,0.31004366812227074,0.34344929681717246,0.0,0.0,1.0,0
53,0.8134328358208955,0.7777777777777777,0.6341463414634146,0.48376745941864857,0.35812857623695726,0.4951965065502183,0.6025166543301258,1.0,0.0,0.0,0
54,0.6716417910447761,0.6388888888888888,0.7560975609756098,0.33257833144582866,0.24065971053517335,0.35283842794759823,0.36565507031828276,0.0,0.0,1.0,0
55,0.5298507462686568,0.537037037037037,0.5121951219512195,0.16836542091355228,0.12588354089532144,0.13624454148471618,0.22501850481125094,0.0,1.0,0.0,0
56,0.6119402985074627,0.5833333333333334,0.5609756097560976,0.21498678746696867,0.13295186805789297,0.24978165938864627,0.26054774241302736,0.0,1.0,0.0,0
57,0.31343283582089554,0.28703703703703703,0.24390243902439024,0.05568138920347301,0.03769774486704813,0.062882096069869,0.06809770540340489,0.0,0.0,1.0,0
58,0.664179104477612,0.6203703703703703,0.7560975609756098,0.3272933182332956,0.24705486368226187,0.3467248908296944,0.37305699481865284,0.0,1.0,0.0,0
59,0.544776119402985,0.4814814814814814,0.4390243902439025,0.16761041902604756,0.11376640861662742,0.1572052401746725,0.22501850481125094,1.0,0.0,0.0,0
60,0.6492537313432836,0.6018518518518517,0.6097560975609756,0.27387693469233676,0.18646920228879169,0.2812227074235808,0.31902294596595115,1.0,0.0,0.0,0
61,0.44776119402985065,0.42592592592592593,0.4390243902439025,0.1430728576821442,0.10939077751598789,0.17205240174672493,0.14137675795706886,1.0,0.0,0.0,0
62,0.7462686567164178,0.7129629629629629,0.5609756097560976,0.42468856172140435,0.3534163581285762,0.4078602620087336,0.5136935603256846,1.0,0.0,0.0,0
63,0.7014925373134326,0.6574074074074073,0.6097560975609756,0.3316345790864477,0.25614271289128243,0.3615720524017467,0.37305699481865284,0.0,1.0,0.0,0
64,0.7686567164179103,0.7407407407407407,0.7317073170731707,0.4624386560966403,0.3729384045775833,0.4279475982532751,0.5358993338267949,1.0,0.0,0.0,0
65,0.44776119402985065,0.39814814814814814,0.36585365853658536,0.13401283503208758,0.11511275664759339,0.11004366812227076,0.15840118430792008,1.0,0.0,0.0,0
66,0.5746268656716418,0.5555555555555556,0.4878048780487805,0.2482068705171763,0.18949848535846514,0.27947598253275113,0.2916358253145818,0.0,1.0,0.0,0
67,0.5373134328358209,0.4722222222222221,0.4390243902439025,0.18138920347300866,0.13328845506563447,0.1851528384279476,0.24130273871206515,0.0,1.0,0.0,0
68,0.49999999999999994,0.4444444444444444,0.46341463414634143,0.1279728199320498,0.07909794681925278,0.14323144104803495,0.15099925980754997,0.0,1.0,0.0,0
69,0.5223880597014925,0.4814814814814814,0.46341463414634143,0.18138920347300866,0.12823964994951195,0.17991266375545853,0.22501850481125094,0.0,1.0,0.0,0
70,0.5373134328358209,0.4814814814814814,0.5121951219512195,0.1728954322385806,0.12251767081790643,0.16943231441048037,0.21021465581051071,0.0,1.0,0.0,0
71,0.708955223880597,0.7129629629629629,0.7804878048780488,0.35881464703661764,0.277347694378997,0.2786026200873363,0.4840858623242043,1.0,0.0,0.0,0
72,0.6343283582089552,0.6666666666666666,0.7073170731707318,0.29180822952057384,0.20397172669134972,0.2681222707423581,0.4322723908216136,0.0,1.0,0.0,0
73,0.5149253731343284,0.4814814814814814,0.46341463414634143,0.17950169875424687,0.12049814877145743,0.2480349344978166,0.23242042931162105,0.0,0.0,1.0,0
74,0.5820895522388059,0.5277777777777778,0.4390243902439025,0.22140430351075877,0.12285425782564793,0.2550218340611354,0.2768319763138416,1.0,0.0,0.0,0
75,0.6194029850746268,0.5740740740740741,0.7073170731707318,0.27274443186107966,0.18613261528105018,0.3554585152838428,0.28423390081421174,0.0,0.0,1.0,0
76,0.716417910447761,0.6481481481481481,0.6097560975609756,0.35768214420536054,0.24469875462807136,0.4200873362445415,0.4322723908216136,0.0,0.0,1.0,0
77,0.47761194029850745,0.4351851851851851,0.4390243902439025,0.142884107210268,0.09761023224503534,0.18253275109170305,0.15840118430792008,1.0,0.0,0.0,0
78,0.30597014925373134,0.2962962962962963,0.3170731707317073,0.07361268403171009,0.03971726691349714,0.061135371179039305,0.11324944485566246,0.0,0.0,1.0,0
79,0.39552238805970147,0.38888888888888884,0.36585365853658536,0.09003397508493771,0.06832716257152474,0.0794759825327511,0.11843079200592153,0.0,0.0,1.0,0
80,0.6194029850746268,0.5740740740740741,0.5121951219512195,0.31011702529256324,0.16021541568495457,0.31528384279475985,0.4026646928201333,0.0,0.0,1.0,0
81,0.6492537313432836,0.6666666666666666,0.6097560975609756,0.3661759154397886,0.22484012117132282,0.3292576419213974,0.4396743153219837,0.0,0.0,1.0,0
82,0.6567164179104479,0.6296296296296295,0.6341463414634146,0.29331823329558326,0.19286435543588015,0.39301310043668125,0.3404885270170245,1.0,0.0,0.0,0
83,0.6268656716417911,0.6759259259259259,0.6829268292682927,0.36711966779916955,0.21070346684617974,0.4882096069868995,0.4344929681717246,1.0,0.0,0.0,0
84,0.6268656716417911,0.5925925925925924,0.6829268292682927,0.2733106832767082,0.12554695388757994,0.2934497816593887,0.4544781643227239,0.0,0.0,1.0,0
85,0.6268656716417911,0.5925925925925924,0.6341463414634146,0.2670819177047943,0.1871423763042747,0.29082969432314415,0.31236121391561805,0.0,0.0,1.0,0
86,0.6119402985074627,0.611111111111111,0.6585365853658537,0.2782181955454889,0.1699764389094581,0.27074235807860264,0.4226498889711325,0.0,0.0,1.0,0
87,0.47014925373134325,0.4722222222222221,0.41463414634146345,0.13533408833522081,0.08246381689666779,0.13799126637554587,0.16876387860843822,1.0,0.0,0.0,0
88,0.6417910447761195,0.611111111111111,0.5609756097560976,0.30086825217063046,0.24671827667452037,0.29781659388646287,0.306439674315322,1.0,0.0,0.0,0
89,0.7313432835820894,0.7129629629629629,0.7317073170731707,0.5045300113250283,0.3678895994614608,0.4986899563318777,0.5284974093264247,0.0,0.0,1.0,0
90,0.7313432835820894,0.7499999999999999,0.7317073170731707,0.48395620989052474,0.4062605183439919,0.4786026200873363,0.5055514433752775,0.0,0.0,1.0,0
91,0.7611940298507462,0.7685185185185185,0.6585365853658537,0.5151000377500944,0.4214069336923595,0.4768558951965066,0.541080680977054,1.0,0.0,0.0,0
92,0.7686567164179103,0.7407407407407407,0.6341463414634146,0.4531898829747074,0.3113429821608886,0.27947598253275113,0.6039970392301998,1.0,0.0,0.0,0
93,0.8059701492537312,0.8055555555555555,0.7317073170731707,0.552472631181578,0.4527095254123191,0.5467248908296943,0.5862324204293116,0.0,0.0,1.0,0
94,0.8507462686567164,0.8703703703703703,0.8292682926829268,0.6679879199698,0.5779198922921575,0.5589519650655022,0.6099185788304958,1.0,0.0,0.0,0
95,0.8582089552238805,0.8333333333333334,0.6585365853658537,0.6264628161570404,0.5590710198586334,0.6558951965065501,0.698741672834937,1.0,0.0,0.0,0
96,0.8731343283582087,0.8703703703703703,0.951219512195122,0.6893167232918083,0.567485695052171,0.7336244541484715,0.6691339748334567,1.0,0.0,0.0,0
97,0.6194029850746268,0.5740740740740741,0.5609756097560976,0.2734994337485844,0.2231571861326153,0.2716157205240175,0.2472242783123612,0.0,0.0,1.0,0
98,0.716417910447761,0.6944444444444444,0.6341463414634146,0.42582106455266133,0.35139683608212724,0.4532751091703057,0.4026646928201333,0.0,0.0,1.0,0
99,0.7238805970149254,0.6666666666666666,0.6097560975609756,0.41751604379010954,0.3931336250420734,0.38165938864628823,0.36565507031828276,1.0,0.0,0.0,0
100,0.7388059701492538,0.7037037037037036,0.6829268292682927,0.4618724046810117,0.4039044092898014,0.4541484716157206,0.42857142857142855,0.0,0.0,1.0,0
101,0.7462686567164178,0.7037037037037036,0.6097560975609756,0.43582483956209894,0.37866038370918875,0.44716157205240176,0.45225758697261287,0.0,0.0,1.0,0
102,0.7611940298507462,0.7777777777777777,0.7560975609756098,0.49962249905624767,0.3981824301581959,0.4786026200873363,0.5699481865284973,1.0,0.0,0.0,0
103,0.7761194029850746,0.7499999999999999,0.6829268292682927,0.49056247640619105,0.40154830023561094,0.49257641921397377,0.461880088823094,1.0,0.0,0.0,0
104,0.7835820895522387,0.7407407407407407,0.7317073170731707,0.5160437901094753,0.417704476607203,0.468995633187773,0.5803108808290155,0.0,0.0,1.0,0
105,0.791044776119403,0.7592592592592592,0.7073170731707318,0.5698376745941865,0.46482665769101306,0.5659388646288209,0.6010362694300517,1.0,0.0,0.0,0
106,0.7985074626865671,0.7962962962962963,0.7317073170731707,0.614571536428841,0.5227196230225514,0.5938864628820961,0.6350851221317542,0.0,0.0,1.0,0
107,0.7985074626865671,0.7592592592592592,0.7317073170731707,0.5022650056625142,0.424436216762033,0.5187772925764191,0.5122131754256106,0.0,0.0,1.0,0
108,0.8059701492537312,0.7962962962962963,0.9024390243902439,0.6306153265383164,0.4469875462807136,0.5344978165938864,0.6765358993338267,0.0,0.0,1.0,0
109,0.8208955223880596,0.7685185185185185,0.7804878048780488,0.5738014345035862,0.4628071356445641,0.5248908296943231,0.6484085862324204,1.0,0.0,0.0,0
110,0.835820895522388,0.8055555555555555,0.6829268292682927,0.6041902604756512,0.4574217435207002,0.5458515283842794,0.5884529977794226,0.0,0.0,1.0,0
111,0.8955223880597014,0.8796296296296294,0.8780487804878048,0.8267270668176671,0.6795691686300909,0.9091703056768559,0.8060695780903034,0.0,0.0,1.0,0
112,0.9029850746268655,0.8055555555555555,0.7804878048780488,0.5858814647036618,0.4463143722652305,0.6655021834061136,0.5951147298297558,1.0,0.0,0.0,0
113,0.9328358208955223,0.9444444444444443,0.951219512195122,0.9614949037372594,0.7613598115112756,0.7650655021834061,0.8837897853441894,1.0,0.0,0.0,0
114,0.8134328358208955,0.787037037037037,0.6585365853658537,0.49150622876557193,0.37058229552339284,0.6410480349344978,0.5062916358253144,0.0,0.0,1.0,0
115,0.8208955223880596,0.8148148148148148,0.7804878048780488,0.5050962627406569,0.36587007741501176,0.468995633187773,0.700222057735011,1.0,0.0,0.0,0
116,0.8955223880597014,0.8703703703703703,0.7560975609756098,0.6206115515288788,0.49309996634129927,0.6620087336244541,0.6654330125832716,1.0,0.0,0.0,0
117,0.9328358208955223,0.9166666666666664,0.7804878048780488,0.7987919969799925,0.6391787277011107,0.9572052401746726,0.7357512953367875,0.0,0.0,1.0,0
118,0.9477611940298507,0.8796296296296294,0.926829268292683,0.7259343148357871,0.6014809828340626,0.7973799126637555,0.7357512953367875,0.0,0.0,1.0,0
119,0.9552238805970148,0.8888888888888887,0.9024390243902439,0.8410721026802568,0.744867048131942,0.9039301310043667,0.8023686158401184,1.0,0.0,0.0,0
120,0.9626865671641789,0.9907407407407406,0.9024390243902439,0.9426198565496413,0.8037697744867047,0.8925764192139738,1.0,1.0,0.0,0.0,0
121,1.0,0.9999999999999999,0.926829268292683,1.0,1.0,0.8672489082969432,0.8630643967431532,1.0,0.0,0.0,0
122,0.5298507462686568,0.462962962962963,0.41463414634146345,0.12759531898829746,0.09424436216762032,0.1240174672489083,0.16284233900814213,0.0,1.0,0.0,0
123,0.6567164179104479,0.6296296296296295,0.5853658536585366,0.29501698754246886,0.2504207337596769,0.2951965065502184,0.32568467801628426,0.0,1.0,0.0,0
124,0.6791044776119401,0.6481481481481481,0.7317073170731707,0.32672706681766706,0.27701110737125545,0.36331877729257644,0.306439674315322,0.0,1.0,0.0,0
125,0.6791044776119401,0.5555555555555556,0.4878048780487805,0.2778406946017365,0.23527431841130933,0.2235807860262009,0.24500370096225021,0.0,0.0,1.0,0
126,0.7313432835820894,0.7222222222222221,0.6341463414634146,0.37976594941487357,0.3019185459441266,0.325764192139738,0.4766839378238342,0.0,0.0,1.0,0
127,0.7313432835820894,0.6944444444444444,0.6341463414634146,0.3895809739524349,0.31841130932346007,0.4331877729257642,0.41006661732050337,1.0,0.0,0.0,0
128,0.7313432835820894,0.6851851851851851,0.6341463414634146,0.35919214798036997,0.2982160888589701,0.32663755458515287,0.4322723908216136,0.0,0.0,1.0,0
129,0.7388059701492538,0.7314814814814814,0.6097560975609756,0.46432616081540207,0.42342645573880844,0.3912663755458516,0.4840858623242043,0.0,1.0,0.0,0
130,0.7388059701492538,0.6388888888888888,0.5121951219512195,0.3376745941864855,0.2891282396499495,0.3004366812227074,0.380458919319023,0.0,1.0,0.0,0
131,0.7686567164179103,0.7685185185185185,0.7317073170731707,0.4311060777651944,0.36687983843823624,0.44366812227074237,0.4463360473723168,1.0,0.0,0.0,0
132,0.7761194029850746,0.7685185185185185,0.7560975609756098,0.47716119290298226,0.4039044092898014,0.5117903930131004,0.461880088823094,0.0,1.0,0.0,0
133,0.7985074626865671,0.7777777777777777,0.6585365853658537,0.44375235938089846,0.3726018175698419,0.4131004366812227,0.5062916358253144,0.0,0.0,1.0,0
134,0.7985074626865671,0.8055555555555555,0.6585365853658537,0.5660626651566629,0.5001682935038708,0.4244541484716157,0.6358253145817913,0.0,0.0,1.0,0
135,0.8059701492537312,0.7685185185185185,0.6829268292682927,0.434881087202718,0.32043083136990913,0.4751091703056769,0.5122131754256106,1.0,0.0,0.0,0
136,0.8059701492537312,0.9259259259259257,0.951219512195122,0.6243865609664024,0.5166610568832043,0.6567685589519651,0.6395262768319763,1.0,0.0,0.0,0
137,0.8059701492537312,0.8055555555555555,0.7317073170731707,0.5770101925254814,0.4604510265903736,0.622707423580786,0.5951147298297558,0.0,0.0,1.0,0
138,0.835820895522388,0.8148148148148148,0.9756097560975611,0.5864477161192904,0.42241669471558396,0.8471615720524017,0.54700222057735,1.0,0.0,0.0,0
139,0.8731343283582087,0.8796296296296294,0.8048780487804877,0.662702906757267,0.5008414675193538,0.6934497816593886,0.7320503330866025,1.0,0.0,0.0,0
140,0.8880597014925371,0.861111111111111,0.926829268292683,0.8052095130237825,0.7027936721642545,0.6655021834061136,0.7772020725388601,0.0,0.0,1.0,0
141,0.8955223880597014,0.8518518518518517,0.7073170731707318,0.6062665156662892,0.4984853584651632,0.5991266375545851,0.6617320503330866,1.0,0.0,0.0,0
142,0.9179104477611939,0.9444444444444443,0.8536585365853658,0.6526991317478295,0.46751935375294507,0.622707423580786,0.8763878608438193,1.0,0.0,0.0,0
143,0.925373134328358,0.9074074074074073,0.8048780487804877,0.6528878822197056,0.4550656344665096,0.7554585152838428,0.765358993338268,1.0,0.0,0.0,0
144,0.7388059701492538,0.7314814814814814,0.6829268292682927,0.3561721404303511,0.3036014809828341,0.33362445414847164,0.4048852701702443,1.0,0.0,0.0,0
145,0.7462686567164178,0.7314814814814814,0.7073170731707318,0.41241978104945265,0.3433187478963312,0.39650655021834064,0.4470762398223538,1.0,0.0,0.0,0
146,0.7686567164179103,0.7037037037037036,0.7560975609756098,0.42582106455266133,0.3019185459441266,0.5633187772925764,0.4470762398223538,0.0,0.0,1.0,0
147,0.7761194029850746,0.7222222222222221,0.6097560975609756,0.47678369195922987,0.44294850218781556,0.4200873362445415,0.4544781643227239,0.0,0.0,1.0,0
148,0.8134328358208955,0.8333333333333334,0.926829268292683,0.5841827104567762,0.46617300572197906,0.5135371179039301,0.6528497409326425,1.0,0.0,0.0,0
149,0.8134328358208955,0.7777777777777777,0.926829268292683,0.6702529256323141,0.59643217771794,0.7117903930131003,0.616580310880829,0.0,0.0,1.0,0
150,0.835820895522388,0.8425925925925927,0.8536585365853658,0.639675349188373,0.5590710198586334,0.6497816593886463,0.6025166543301258,0.0,0.0,1.0,0
151,0.8507462686567164,0.787037037037037,0.7073170731707318,0.6053227633069083,0.5647929989902389,0.5310043668122271,0.5803108808290155,0.0,0.0,1.0,0
152,0.880597014925373,0.8518518518518517,0.7073170731707318,0.6326915817289543,0.5055536856277347,0.5668122270742358,0.46928201332346414,1.0,0.0,0.0,0
153,0.880597014925373,0.861111111111111,0.8536585365853658,0.6983767459418649,0.4897340962638842,0.6366812227074236,0.8763878608438193,0.0,0.0,1.0,0
154,0.9552238805970148,0.8518518518518517,0.7560975609756098,0.7115892789731975,0.6324469875462807,0.6899563318777293,0.6543301258327164,0.0,0.0,1.0,0
155,0.664179104477612,0.6851851851851851,0.5853658536585366,0.3369195922989808,0.2571524739145069,0.2724890829694323,0.4048852701702443,0.0,1.0,0.0,0
156,0.716417910447761,0.6851851851851851,0.5853658536585366,0.3372970932427331,0.2803769774486705,0.308296943231441,0.380458919319023,0.0,1.0,0.0,0
157,0.7388059701492538,0.7685185185185185,0.7560975609756098,0.5383163457908645,0.4887243352406597,0.45764192139737997,0.6336047372316802,1.0,0.0,0.0,0
158,0.7611940298507462,0.8333333333333334,0.6829268292682927,0.4269535673839185,0.3345674856950521,0.4218340611353712,0.5240562546262028,1.0,0.0,0.0,0
159,0.7611940298507462,0.7407407407407407,0.6585365853658537,0.39939599848999624,0.2985526758667115,0.42620087336244544,0.4470762398223538,0.0,1.0,0.0,0
160,0.7686567164179103,0.7407407407407407,0.6829268292682927,0.4184597961494904,0.3278357455402221,0.4532751091703057,0.4877868245743894,0.0,0.0,1.0,0
161,0.7761194029850746,0.7407407407407407,0.7073170731707318,0.4403548508871273,0.3520700100976102,0.47336244541484723,0.4974093264248705,0.0,0.0,1.0,0
162,0.7761194029850746,0.7499999999999999,0.7317073170731707,0.4762174405436014,0.40558734432850896,0.46986899563318785,0.4811250925240563,0.0,0.0,1.0,0
163,0.791044776119403,0.8055555555555555,0.7804878048780488,0.6413741034352586,0.5119488387748233,0.731004366812227,0.6521095484826054,0.0,0.0,1.0,0
164,0.8059701492537312,0.7685185185185185,0.8048780487804877,0.47791619479048697,0.39548973409626387,0.39825327510917036,0.5743893412287194,0.0,0.0,1.0,0
165,0.8059701492537312,0.8055555555555555,0.7804878048780488,0.5587013967534918,0.4459777852574891,0.5851528384279476,0.5551443375277572,0.0,0.0,1.0,0
166,0.8134328358208955,0.7685185185185185,0.8292682926829268,0.5407701019252548,0.4614607876135981,0.6611353711790393,0.5329385640266469,1.0,0.0,0.0,0
167,0.8283582089552239,0.8055555555555555,0.7317073170731707,0.5417138542846357,0.4449680242342645,0.6681222707423581,0.5181347150259067,0.0,0.0,1.0,0
168,0.8283582089552239,0.7685185185185185,0.6585365853658537,0.4845224613061533,0.423089868731067,0.5074235807860261,0.46928201332346414,1.0,0.0,0.0,0
169,0.835820895522388,0.7962962962962963,0.6829268292682927,0.5217063042657606,0.4769437899697072,0.49694323144104807,0.4396743153219837,0.0,0.0,1.0,0
170,0.835820895522388,0.8333333333333334,0.8292682926829268,0.608154020385051,0.4964658364187142,0.5737991266375546,0.6839378238341969,1.0,0.0,0.0,0
171,0.8507462686567164,0.7777777777777777,0.8536585365853658,0.6038127595318988,0.47896331201615616,0.588646288209607,0.6920799407846039,1.0,0.0,0.0,0
172,0.8582089552238805,0.7962962962962963,0.6097560975609756,0.5154775386938467,0.4819925950858297,0.508296943231441,0.46928201332346414,0.0,0.0,1.0,0
173,0.8582089552238805,0.8796296296296294,0.7317073170731707,0.6153265383163458,0.5217098619993268,0.6515283842794759,0.6439674315321984,1.0,0.0,0.0,0
174,0.8880597014925371,0.8425925925925927,0.7073170731707318,0.593431483578709,0.43150454392460447,0.7938864628820961,0.38786084381939306,1.0,0.0,0.0,0
175,0.8955223880597014,0.898148148148148,0.926829268292683,0.7553793884484711,0.6644227532817234,0.7781659388646288,0.7387120651369355,0.0,0.0,1.0,0
176,0.925373134328358,0.8703703703703703,0.8048780487804877,0.7302755756889392,0.5361831033322114,0.9039301310043667,0.8327165062916357,1.0,0.0,0.0,0
